datetime,interaction,direction,correspondent_id,call_duration
2010-12-17 08:30:19,text,in,fa10-01-02,
2010-12-17 08:26:34,text,in,fa10-01-02,
2010-12-17 08:26:13,text,in,fa10-01-02,
2010-12-17 10:32:57,text,out,fa10-01-02,
2010-12-17 08:46:25,text,out,fa10-01-02,
2010-12-17 08:30:46,text,out,fa10-01-02,
2010-12-17 08:30:22,text,out,fa10-01-02,
2010-12-18 18:30:46,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2010-12-18 19:28:04,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2010-12-19 19:59:05,text,in,fa10-01-02,
2010-12-19 19:50:15,text,in,fa10-01-02,
2010-12-19 19:22:22,text,in,fa10-01-02,
2010-12-19 19:47:45,text,out,fa10-01-02,
2010-12-19 18:54:43,text,out,fa10-01-02,
2010-12-20 00:09:06,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2010-12-20 00:19:45,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2010-12-31 13:51:28,text,in,fa10-01-02,
2010-12-31 23:20:45,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2010-12-31 23:34:59,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-01-01 00:43:57,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-01-01 01:03:21,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-01-01 01:09:53,text,out,3165a2b0af0bd2298ee6982a704be663d8aba969,
2011-01-01 07:44:06,text,in,3165a2b0af0bd2298ee6982a704be663d8aba969,
2011-01-01 14:12:39,text,in,fa10-01-05,
2011-01-01 19:05:48,text,out,1173a74d460fede5e4eb2c515dfdd76515bb9629,
2011-01-01 18:48:05,text,out,647519a5e47ff6fcfa342abf25fad894cd7f94d0,
2011-01-01 18:44:55,text,out,3165a2b0af0bd2298ee6982a704be663d8aba969,
2011-01-01 23:57:26,text,out,fa10-01-05,
2011-01-02 12:54:29,text,in,fa10-01-05,
2011-01-02 17:06:30,text,in,7d7a7aab3879c02274734ebaf2f68c56fe6e310b,
2011-01-02 17:37:34,text,in,7d7a7aab3879c02274734ebaf2f68c56fe6e310b,
2011-01-03 00:14:30,text,out,fa10-01-02,
2011-01-02 23:59:15,text,out,fa10-01-02,
2011-01-02 23:58:33,text,out,fa10-01-02,
2011-01-02 17:36:34,text,out,7d7a7aab3879c02274734ebaf2f68c56fe6e310b,
2011-01-02 17:09:01,text,out,7d7a7aab3879c02274734ebaf2f68c56fe6e310b,
2011-01-03 19:19:48,text,in,dd7a744bdc8ea1026da48683f782031d661da5f7,
2011-01-03 13:44:22,text,in,fa10-01-02,
2011-01-03 13:19:44,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-01-03 13:38:28,text,out,fa10-01-02,
2011-01-03 13:19:10,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-01-03 23:38:04,text,in,fa10-01-02,
2011-01-03 23:15:10,text,in,fa10-01-02,
2011-01-03 23:08:39,text,in,fa10-01-02,
2011-01-03 23:05:45,text,in,fa10-01-02,
2011-01-03 23:03:47,text,in,fa10-01-02,
2011-01-04 00:02:15,text,in,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:59:33,text,in,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:57:10,text,in,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:52:32,text,in,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-04 00:01:07,text,out,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:58:27,text,out,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:55:46,text,out,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:55:25,text,out,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-03 23:51:38,text,out,92e283586651696e7a1867c6b12303b8f30b7b4,
2011-01-04 01:48:13,text,in,fa10-01-02,
2011-01-04 15:32:23,text,in,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:36:48,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:36:08,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:31:00,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 16:06:16,text,in,fa10-01-02,
2011-01-04 15:52:52,text,in,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:48:37,text,in,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 16:10:37,text,out,fa10-01-02,
2011-01-04 16:05:00,text,out,fa10-01-02,
2011-01-04 15:54:05,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:52:45,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:51:40,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:51:20,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-04 15:50:48,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 00:36:49,text,in,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 00:31:36,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 18:01:42,text,in,fa10-01-02,
2011-01-05 19:56:46,text,out,fa10-01-02,
2011-01-05 17:58:36,text,out,fa10-01-02,
2011-01-05 20:52:29,text,in,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 20:56:14,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 20:45:15,text,out,fa10-01-02,
2011-01-05 20:27:33,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 20:26:32,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 20:23:56,text,out,fa10-01-02,
2011-01-05 20:22:44,text,out,fa10-01-02,
2011-01-05 21:03:05,text,in,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 20:58:04,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-05 21:22:36,text,out,fa10-01-02,
2011-01-05 21:15:38,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-08 19:30:40,text,in,fa10-01-02,
2011-01-08 19:07:46,text,in,fa10-01-02,
2011-01-08 18:54:13,text,in,fa10-01-02,
2011-01-08 19:30:37,text,out,fa10-01-02,
2011-01-08 19:29:35,text,out,fa10-01-02,
2011-01-08 20:22:02,text,in,fa10-01-02,
2011-01-08 19:35:36,text,in,fa10-01-02,
2011-01-08 19:34:01,text,out,fa10-01-02,
2011-01-09 13:29:29,text,out,531b2017a7b8895007f6e18a0083526c818a66ed,
2011-01-09 10:56:54,text,out,531b2017a7b8895007f6e18a0083526c818a66ed,
2011-01-10 18:27:36,text,in,fa10-01-02,
2011-01-10 18:17:00,text,in,fa10-01-02,
2011-01-10 16:54:57,text,in,fa10-01-02,
2011-01-10 14:51:20,text,in,fa10-01-02,
2011-01-10 18:27:04,text,out,fa10-01-02,
2011-01-10 18:26:29,text,out,fa10-01-02,
2011-01-10 18:13:54,text,out,fa10-01-02,
2011-01-10 16:47:20,text,out,fa10-01-02,
2011-01-11 07:49:57,text,out,a6fd0618d8fbe269c30c48a70afb07fe4d7ec763,
2011-01-11 19:03:58,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-11 19:00:09,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 18:50:28,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 18:50:26,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 18:40:31,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 19:02:07,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-11 18:59:32,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 18:47:21,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 18:20:42,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 21:51:34,text,in,fa10-01-02,
2011-01-11 22:21:59,text,in,fa10-01-02,
2011-01-11 23:11:54,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:53:30,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:47:40,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:47:05,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:45:01,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:43:27,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 23:38:35,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-11 23:08:25,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-11 23:03:52,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:52:38,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:46:08,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-11 22:44:31,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-12 00:36:36,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 07:53:24,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-12 16:06:24,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-12 16:11:51,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-12 14:31:58,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 14:29:38,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 14:28:58,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:03:34,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:01:50,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 19:05:31,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:06:30,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:05:41,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:02:33,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:01:08,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:55:53,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:51:34,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:48:31,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:42:03,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:36:58,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:28:38,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:27:10,text,in,fa10-01-02,
2011-01-12 20:14:01,text,in,fa10-01-02,
2011-01-12 20:54:08,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:49:32,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:47:15,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:40:08,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:36:14,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:34:33,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 20:16:08,text,out,fa10-01-02,
2011-01-12 21:03:15,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 21:04:11,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 21:08:17,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-12 21:03:46,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 15:14:18,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 15:09:07,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 15:08:49,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 16:32:09,text,in,fa10-01-02,
2011-01-13 16:41:44,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 18:08:23,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 17:48:30,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-13 18:04:14,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:32:06,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:30:54,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:27:33,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:31:26,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:29:25,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:26:25,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 00:25:22,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 17:12:34,text,out,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-01-14 17:48:27,text,in,fa10-01-02,
2011-01-14 23:22:50,text,out,33fd1b3a2faa258cfbbaa037ad5c9353db0159d,
2011-01-16 15:05:49,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-16 17:40:52,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-17 10:21:23,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-17 10:14:31,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-17 11:04:50,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-17 18:10:39,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:26:44,text,in,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:24:51,text,in,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:17:44,text,in,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:07:48,text,in,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:50:08,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:49:33,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:49:12,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:38:04,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:36:29,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:34:20,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:33:13,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:31:43,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:30:51,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:24:55,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:23:29,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:15:49,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-17 19:12:39,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-18 08:51:16,text,in,fa10-01-02,
2011-01-18 09:55:19,text,in,fa10-01-02,
2011-01-18 09:55:07,text,out,fa10-01-02,
2011-01-18 10:45:42,text,in,fa10-01-02,
2011-01-18 10:41:43,text,in,fa10-01-02,
2011-01-18 10:34:20,text,in,fa10-01-02,
2011-01-18 10:45:02,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-18 10:42:21,text,out,fa10-01-02,
2011-01-18 10:41:46,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-18 10:36:26,text,out,fa10-01-02,
2011-01-18 10:33:12,text,out,fa10-01-02,
2011-01-18 10:22:56,text,out,edecfca9c9698e19fa45338f1d4266cb9eb5ba6f,
2011-01-18 10:22:56,text,out,ecbafe520f75737d247a2e4913c12f56cbb3c64b,
2011-01-18 10:17:27,text,out,edecfca9c9698e19fa45338f1d4266cb9eb5ba6f,
2011-01-18 10:17:27,text,out,ecbafe520f75737d247a2e4913c12f56cbb3c64b,
2011-01-18 10:14:56,text,out,edecfca9c9698e19fa45338f1d4266cb9eb5ba6f,
2011-01-18 10:14:56,text,out,ecbafe520f75737d247a2e4913c12f56cbb3c64b,
2011-01-18 11:10:45,text,in,fa10-01-02,
2011-01-18 10:51:52,text,in,fa10-01-02,
2011-01-18 10:50:45,text,in,fa10-01-02,
2011-01-18 10:48:56,text,in,fa10-01-02,
2011-01-18 11:11:48,text,out,fa10-01-02,
2011-01-18 11:10:51,text,out,fa10-01-02,
2011-01-18 11:10:04,text,out,fa10-01-02,
2011-01-18 10:50:47,text,out,fa10-01-02,
2011-01-18 10:49:22,text,out,fa10-01-02,
2011-01-18 10:47:31,text,out,fa10-01-02,
2011-01-18 12:17:21,text,in,fa10-01-02,
2011-01-18 11:36:49,text,in,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-18 11:19:22,text,in,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-18 11:14:18,text,in,fa10-01-02,
2011-01-18 11:13:11,text,in,fa10-01-02,
2011-01-18 11:35:19,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-18 11:16:04,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-18 11:12:04,text,out,fa10-01-02,
2011-01-18 14:59:57,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-18 14:49:34,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:45:14,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:45:08,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:42:56,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:09:53,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-18 13:39:17,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 15:08:27,text,out,fa10-01-02,
2011-01-18 15:07:07,text,out,fa10-01-02,
2011-01-18 15:06:46,text,out,fa10-01-02,
2011-01-18 15:04:54,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-18 14:57:46,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-18 14:50:13,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:48:49,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:46:50,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:44:42,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:43:57,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:42:51,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 14:42:15,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-18 16:59:53,text,out,fa10-01-02,
2011-01-18 17:21:02,text,in,fa10-01-02,
2011-01-18 21:42:55,text,in,fa10-01-02,
2011-01-18 21:38:58,text,in,fa10-01-02,
2011-01-18 21:37:03,text,in,fa10-01-02,
2011-01-18 21:34:48,text,in,fa10-01-02,
2011-01-18 21:18:20,text,in,194a2527ef2fdb2dfbf6a9fa1278e59c7e4f71d4,
2011-01-18 20:54:11,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-18 21:36:49,text,out,fa10-01-02,
2011-01-18 21:34:25,text,out,fa10-01-02,
2011-01-18 21:23:33,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-01-18 21:49:36,text,in,fa10-01-02,
2011-01-18 21:47:04,text,in,fa10-01-02,
2011-01-19 07:49:03,text,in,fa10-01-02,
2011-01-19 07:46:27,text,out,fa10-01-02,
2011-01-19 08:03:50,text,out,cbff4a800faa37c5ddbf3880e53dbbf686661c72,
2011-01-19 10:13:18,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-19 11:29:25,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:27:03,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:26:55,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:26:48,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:26:45,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:25:30,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-19 11:27:21,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:27:02,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:26:31,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:22:46,text,out,c6382203ece646d95702f254050be0c8506090ae,
2011-01-19 11:22:46,text,out,1e6160b2c9a99b588b2c07c84c8d1f1ea88c6423,
2011-01-19 11:22:46,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:22:46,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-01-19 11:22:46,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-19 12:17:40,text,in,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-19 11:35:02,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:33:34,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 14:54:30,text,out,fa10-01-02,
2011-01-19 11:37:43,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:32:49,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:31:09,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:30:33,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:30:00,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 11:29:01,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 15:40:07,text,out,cbff4a800faa37c5ddbf3880e53dbbf686661c72,
2011-01-19 15:32:06,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 15:20:52,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 16:39:37,text,in,cbff4a800faa37c5ddbf3880e53dbbf686661c72,
2011-01-19 16:42:26,text,out,cbff4a800faa37c5ddbf3880e53dbbf686661c72,
2011-01-19 16:53:57,text,in,fa10-01-02,
2011-01-19 17:42:40,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 17:42:24,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 17:36:48,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 17:41:01,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 17:43:58,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-01-19 23:04:54,text,in,fa10-01-02,
2011-01-19 23:54:11,text,in,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-19 23:51:02,text,in,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-19 23:45:52,text,in,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-19 23:48:27,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-19 23:37:38,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-20 12:42:06,text,out,215ecd3a677ba4a762f6fea7ee2c2216c9df9cbc,
2011-01-20 17:14:36,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 17:10:49,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 17:03:39,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 17:03:15,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 16:21:30,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 17:13:45,text,out,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 16:39:51,text,out,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-20 16:19:10,text,out,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 00:42:59,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:24:11,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:23:26,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:23:15,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:22:23,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:21:39,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:18:25,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:18:07,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:17:20,text,in,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:34:49,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:21:12,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:20:59,text,out,1d946622a5def51f9d989887fd308e356d54d361,
2011-01-21 00:11:59,text,out,a0dd5cf6d4f2a461372143bd3e94cd73911dd18b,
2011-01-21 15:02:37,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 14:58:46,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 14:47:33,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 14:59:59,text,out,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 14:55:21,text,out,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 15:08:04,text,in,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 15:07:20,text,out,7c34a592217fa787591ac26db5e6041cbf9df17b,
2011-01-21 16:49:50,text,in,fa10-01-02,
2011-01-21 16:45:20,text,in,fa10-01-02,
2011-01-21 16:28:24,text,in,fa10-01-02,
2011-01-21 16:20:16,text,in,fa10-01-02,
2011-01-21 16:51:40,text,out,fa10-01-02,
2011-01-21 16:50:53,text,out,fa10-01-02,
2011-01-21 16:46:45,text,out,fa10-01-02,
2011-01-21 16:34:00,text,out,fa10-01-02,
2011-01-21 16:26:56,text,out,fa10-01-02,
2011-01-21 16:14:19,text,out,fa10-01-02,
2011-01-21 16:13:59,text,out,fa10-01-02,
